v1,v2,v3,v4,v5,v6,v7,v8,v9,r
5.0,1,7.085436286152343,10,0,0.0,6,17,9,1
6.0,1,7.066331254411643,6,1,0.0,6,12,10,0
5.0,0,6.636298009269064,6,0,0.0,8,14,9,1
-7.833032406604527,1,-0.10531526813580339,-10,0,0.0,-9,-18,6,1
6.0,1,7.0589897718945425,7,1,0.0,5,12,6,1
-2.148201517288769,0,-0.28317841272333133,-2,0,1.0,-1,-3,4,1
5.0,1,6.80136337620835,6,0,0.0,3,9,3,0
6.0,1,6.470148660379238,5,0,0.0,3,9,10,0
0.6004871737022943,1,-0.8743647870223651,-2,1,,1,-2,11,0
0.3713807985281126,1,2.347767685397688,2,1,0.0,1,2,9,1
-0.4540022230850161,1,0.3646677971857376,-1,1,,3,1,9,1
5.0,0,4.96224225008672,0,1,0.0,2,3,7,0
6.0,1,6.074867527477519,5,1,0.0,8,14,6,1
5.0,1,6.098227120694555,8,1,,3,11,8,1
5.0,1,5.847576092044516,8,0,0.0,4,13,7,1
-1.1574767795744831,0,-6.8410426150148504,-12,0,0.0,-10,-22,8,0
-7.989600298491538,1,0.13697474845923985,-6,0,0.0,-5,-10,6,0
1.0121718589496067,1,-1.511311965745896,0,1,,-2,-1,11,1
6.0,1,5.602499758855247,1,1,,8,8,6,0
0.4918022848569734,0,-0.8558448925123497,-4,0,5.0,-2,-5,4,1
-7.973446739414628,0,3.2112067955889394,-8,0,0.0,-7,-16,7,1
5.0,0,7.657420323179111,3,0,0.0,3,7,8,1
5.0,0,6.606351023638396,10,1,0.0,3,12,5,1
-7.856389746623228,0,0.25082378405144645,-3,0,0.0,-8,-11,3,0
5.0,0,6.73182478144152,0,0,0.0,4,3,8,0
-7.821116397468077,1,0.26498589073004464,-13,1,,-10,-23,6,1
6.0,0,6.930344268554958,10,1,0.0,7,16,8,1
-6.829726762817269,1,1.4188876203219039,-13,0,0.0,-11,-25,4,0
-7.386756074467791,0,2.224422519117846,-4,0,0.0,-6,-9,6,1
1.0025832420859873,0,-0.23728526943087225,1,0,27.0,-2,-2,5,0
-1.831576201207655,1,-5.722454821932448,-5,1,0.0,-5,-10,9,0
6.0,0,6.679591572104138,2,1,0.0,4,6,10,1
-7.974702783271826,0,-0.025290899127064392,-7,0,0.0,-10,-18,7,1
-7.936193436125048,1,0.5436097306199716,-4,1,0.0,-6,-10,6,0
-6.955060339759374,0,-0.7859783395942941,-9,1,0.0,-7,-16,11,0
-1.749359732529575,1,-3.216845474992981,3,0,0.0,-1,1,7,0
-7.974600537408202,1,1.4546935345213727,-5,0,,-6,-11,6,0
-6.2256173674712265,0,-1.5841348454914668,-8,0,0.0,-5,-13,10,0
-5.7033752293964195,0,-2.2918641290874513,-10,0,0.0,-9,-18,6,1
-6.909389715134212,1,-0.8449198288260531,-9,1,,-8,-18,9,0
5.0,1,6.842544831493007,7,1,0.0,6,12,7,1
-0.1903135610861125,0,0.425394843956442,-2,0,,1,0,7,0
6.0,0,7.697809073642639,0,0,0.0,2,1,12,0
0.15718796145558278,1,-1.146689548667937,3,0,4.0,0,2,9,0
5.0,1,6.2222255790635534,7,1,0.0,2,10,9,1
-2.3313120267558345,1,-4.596643649799921,-4,1,0.0,-11,-16,10,0
5.0,1,4.6107044239926775,0,1,0.0,8,9,5,0
6.0,0,5.827895585112392,6,1,0.0,2,9,4,1
-7.823354030914673,1,2.1891532571000942,-12,1,,-5,-18,10,1
-0.34879089555434206,1,0.3568010574141588,0,1,17.0,2,2,8,1
5.0,0,5.046756755189254,4,0,0.0,5,10,9,0
-0.089371934972195,1,3.595985481802454,5,1,0.0,-1,3,11,0
-7.973048205243104,1,0.3924100723218489,-5,1,0.0,-6,-11,4,0
-1.3412974173383165,0,2.371604122461146,-1,0,0.0,1,0,7,1
6.0,0,7.08433571358033,10,1,,8,18,11,1
5.0,1,7.352966331934482,7,0,,6,14,11,1
5.0,1,7.657684272374546,7,0,0.0,3,9,10,0
5.0,1,6.7151546309131405,3,1,0.0,7,11,8,1
-7.369931452833969,1,-0.34058907819955486,-8,1,,-8,-15,6,1
-1.2807784157728186,1,0.4106193486176224,-1,1,10.0,-2,-3,10,1
-1.3519451491790093,1,-6.20553272123514,-13,1,0.0,-10,-22,6,0
-5.650458393373619,0,-2.2634303381433236,-6,0,0.0,-5,-11,7,0
1.014808438966405,1,4.148533689824144,2,0,0.0,-2,1,8,0
-7.53865512141117,1,-0.17610971879870618,-3,1,1.0,-9,-12,10,1
5.0,1,7.072324604454665,6,1,0.0,6,13,8,1
-7.0620259806430905,0,-0.786196191854847,-5,1,,-11,-17,7,1
-0.31665762982429485,1,-0.20774154748348697,-4,1,14.0,2,-3,7,1
0.04191696628397913,1,3.039133806388529,2,1,0.0,-1,2,8,0
5.0,0,4.109357206863963,4,0,0.0,2,7,6,0
1.2052362318549168,0,1.1907738907563492,-4,0,12.0,-1,-5,6,0
-7.96986895605969,0,3.065169498279819,-5,1,0.0,-8,-14,7,1
6.0,0,6.981623003460414,5,0,,3,7,7,0
-7.9936689505800445,1,0.19504938041385067,-8,0,0.0,-10,-18,8,1
-7.983908184890625,0,-0.015350625893542968,-5,1,0.0,-11,-16,10,1
-7.736805413436844,1,0.22404702622882855,-10,1,0.0,-5,-16,10,0
0.20790041466475037,0,-1.4613491267041092,-2,0,,-3,-5,6,1
0.07586140568910431,0,-1.0450798785358928,5,0,5.0,1,5,4,0
5.0,1,6.506372152171878,5,0,,7,13,10,1
6.0,0,8.262999471326406,3,0,0.0,6,8,8,1
5.0,0,4.989508394760886,9,0,0.0,6,15,9,0
5.0,1,4.942253257054323,0,1,0.0,6,6,8,0
1.7663448000644715,0,1.7921374244168837,0,0,5.0,0,1,3,1
-7.99790953965996,1,0.0355752793601809,-12,1,0.0,-7,-20,7,0
-1.4668703986119072,0,-1.1919667921492532,4,1,1.0,1,4,8,0
0.46308811835840225,1,2.410979985577576,0,0,0.0,-2,-3,11,1
5.0,0,6.256704914503509,8,0,,7,14,9,1
6.0,1,6.604044444630042,3,1,0.0,4,7,8,0
-7.787419810105815,0,-0.14857234501058336,-13,0,,-10,-23,13,0
-7.754625369265433,1,0.2855570860733998,-6,1,0.0,-6,-12,6,0
-6.995450817379435,0,1.5556378989473618,-10,1,0.0,-7,-16,10,1
6.0,0,5.54018655268725,7,1,0.0,5,12,11,1
6.0,0,6.609043788774105,8,1,,5,13,9,1
-0.2837279362250584,1,1.049888117521236,5,1,17.0,-1,5,7,1
-7.998405545900071,0,1.5685359997711572,-11,0,0.0,-5,-17,12,0
6.0,1,4.968982899298646,2,1,0.0,6,9,6,0
0.7299864307338012,0,-2.0311838556398296,2,0,0.0,3,5,8,0
-0.9601291891927209,0,-0.6966898333751533,-1,0,,3,3,7,0
5.0,0,7.33329754650104,7,0,0.0,6,13,8,0
-0.6471083251414127,0,1.7590210952357823,1,0,,-3,-1,7,1
6.0,1,5.76106087579293,0,1,,6,5,9,0
-1.3692141520974552,1,-2.9443320523895804,-2,0,0.0,0,-1,12,0
-0.391716600060284,0,1.5825454969624329,-1,0,2.0,-3,-3,5,0
-6.049371230110812,1,-1.9367271594536213,-4,1,0.0,-10,-13,7,1
6.0,1,5.625560864509461,8,1,0.0,4,12,12,1
-7.751732972947529,1,2.9044089596462133,-4,1,0.0,-9,-14,8,1
1.6218440483833396,0,1.9523307866127981,3,1,4.0,1,3,7,0
5.0,1,6.459453379816776,9,1,0.0,6,14,13,1
0.044940976003907215,0,1.911102716446943,4,0,3.0,-3,1,8,1
-0.10223334771337425,1,3.189888846453628,4,1,0.0,0,3,8,0
-5.856279404875316,0,-2.1322758804970103,-12,1,0.0,-6,-18,7,0
-0.9499435176905401,0,1.241900770109114,-3,0,4.0,-1,-5,7,1
-7.890891806100819,0,-0.10910810828467188,-7,0,0.0,-5,-13,9,0
-5.312115893396496,1,-2.041026793711622,-3,0,,-6,-9,10,0
6.0,0,4.299006010985348,10,0,0.0,7,18,8,1
-0.7779189310063062,1,1.0785343386475488,-4,0,9.0,-2,-5,8,1
-0.6340597214049055,0,1.278294623120118,-2,0,8.0,-1,-2,9,1
5.0,0,5.210280965317892,9,0,0.0,5,15,10,1
-6.726955207679179,1,-1.2675965035691537,-7,1,0.0,-9,-15,4,0
6.0,0,6.21301677614231,0,1,0.0,8,8,9,1
5.0,1,6.3969202797770395,1,0,0.0,4,4,9,0
1.017881869877643,1,-0.36309924008914074,3,0,35.0,3,7,7,0
-7.961652103229008,1,2.3194050431633144,-5,0,0.0,-8,-12,7,0
0.5309849442024905,1,-1.277140851082571,1,0,3.0,1,1,8,0
-2.6925830429677884,0,-1.6488722274121779,1,1,0.0,2,3,5,0
-1.0028486415446904,0,-4.6578107515639875,-6,0,0.0,-8,-14,9,0
0.041639720118918123,0,-1.6994370725750398,-2,1,2.0,0,-1,6,0
6.0,1,4.575681156966065,7,1,,4,12,10,1
6.0,0,7.353541671162777,7,0,0.0,3,9,7,1
6.0,0,5.867678087673596,7,1,0.0,3,9,10,1
0.34118147817389627,1,1.433195973579239,0,0,5.0,-1,-1,7,1
-6.0959042329455535,0,-1.3632958002333044,-4,1,0.0,-7,-10,8,0
6.0,0,5.609954147104666,4,0,0.0,5,9,11,1
5.0,0,6.122299301172597,2,0,0.0,8,11,10,1
-0.9000400309065527,0,0.1597896094798755,-1,0,11.0,-2,-3,7,1
0.3612315344969155,0,0.894805945062984,-1,0,15.0,1,1,7,1
6.0,0,5.538442621797802,3,1,0.0,4,6,7,0
5.0,0,4.267295795486083,8,1,0.0,6,15,6,1
0.5123214063534699,1,1.4718035744733535,5,1,14.0,1,7,7,0
0.13137213838805023,1,0.379992369412297,4,1,35.0,-3,2,7,0
-6.552453996698288,0,-1.4335596499927004,-8,1,0.0,-5,-13,10,1
5.0,0,7.00418026715035,8,1,0.0,3,10,3,1
5.0,1,6.739992349202676,4,1,0.0,8,13,10,1
1.0822962801972633,0,1.2827949303900108,0,0,,3,4,8,1
6.0,0,5.801145792275631,3,0,,7,10,10,0
-7.827285820116027,1,0.30220785680445417,-6,0,1.0,-8,-13,8,1
-3.2966103115456526,1,-3.818471055046915,-4,1,0.0,-6,-10,7,0
-1.0608423329033312,1,-0.8963332279610994,-3,1,5.0,1,-3,2,1
-6.438877339477052,1,-1.2891191436356015,-13,0,0.0,-10,-22,7,1
-0.2536967387508132,0,-2.4711472250486883,-2,0,0.0,0,-2,9,1
-7.463118797044913,1,0.5449904042425651,-10,1,0.0,-8,-18,4,0
5.0,0,5.007040969387754,1,1,0.0,6,8,5,0
5.0,0,4.25385346383091,2,1,0.0,5,7,11,0
-7.283222678201074,1,0.883464546464463,-11,1,1.0,-7,-19,9,0
0.4788240097516501,0,-1.4600744764730946,-3,0,0.0,-1,-4,7,1
6.0,1,5.431863787088454,3,1,0.0,4,7,6,0
0.5885641379611969,1,0.5392801161532145,-1,0,22.0,3,1,7,1
6.0,0,6.035937559071098,0,0,0.0,3,3,8,1
6.0,1,7.700591426156747,8,0,0.0,2,11,5,1
-7.944528675565963,1,0.16348664605050356,-4,0,0.0,-7,-10,9,1
-7.278410471965639,1,-0.21199136484307957,-10,1,0.0,-9,-18,6,0
0.8606732182500564,1,2.382006500066412,2,1,1.0,-2,-1,9,1
0.25487430067675804,1,3.2476782343353165,-1,1,0.0,-1,-3,4,1
-0.10897385939874425,1,0.6140229455141192,-4,1,13.0,-2,-7,8,0
-0.5410487445976498,1,1.4888548970554127,1,0,,0,2,10,0
6.0,0,5.366265270123429,7,0,0.0,4,10,9,0
5.0,0,7.188999056904576,4,0,,8,12,11,1
-5.443832072691809,0,0.46399669010853106,-9,0,1.0,-9,-18,6,1
5.0,1,6.846076526602438,1,1,0.0,4,6,7,0
0.005985137970351632,1,3.1437349379551867,1,0,0.0,-3,-3,7,1
0.7527529426767562,0,2.2692394134021794,5,1,0.0,1,7,7,0
1.3393466086833048,0,0.8337690976828336,-1,0,31.0,2,1,4,1
5.0,0,5.201420115155682,8,1,0.0,4,12,8,1
5.0,1,5.288116174184035,4,0,0.0,7,12,7,1
1.6826493611142872,1,2.3632816397203253,1,1,0.0,-3,-3,10,1
-5.4539595305835755,1,-2.4966881335628894,-7,1,0.0,-8,-16,10,0
6.0,1,8.647507112386688,6,1,0.0,4,9,6,1
6.0,0,3.975281021977165,5,0,0.0,7,13,8,1
-4.837125838729678,1,-3.1627047323897326,-10,0,0.0,-6,-16,10,0
-7.496516160541264,0,1.2456008082957934,-11,0,0.0,-5,-16,9,0
0.6560073848498369,1,-1.579490046825705,5,1,3.0,1,6,6,0
6.0,0,6.735331363962465,2,1,0.0,2,5,13,0
6.0,0,7.072984137664608,5,0,0.0,7,12,6,1
-1.407054894628968,1,-2.611239743816575,-3,1,0.0,0,-3,7,1
5.0,1,6.449908355882849,1,1,0.0,6,6,12,0
0.3582955625044191,0,-0.08780433689563279,-5,0,10.0,1,-4,7,1
-1.0164029969413904,0,1.1350519232640774,2,1,8.0,1,2,6,1
-1.2404153324039415,0,1.17460217579501,-3,0,5.0,-2,-5,7,1
-7.975241701176123,1,0.5125123383581087,-8,1,0.0,-7,-15,9,1
6.0,1,6.922442264646986,4,1,0.0,2,5,10,0
5.0,1,4.369080695643855,3,1,0.0,5,9,8,0
-7.580914983703597,1,-0.3977161970187284,-3,1,1.0,-8,-12,7,0
-6.75228214855539,1,2.947725422761585,-11,1,0.0,-10,-21,7,1
6.0,1,4.99940359977493,10,0,,6,15,9,1
6.0,1,5.105849407547033,8,1,0.0,7,14,6,1
-5.118769683828489,0,-2.6335024493847845,-13,0,0.0,-11,-25,8,0
-0.2564568792269921,1,2.5655607407047123,-1,1,0.0,2,2,10,0
-6.603028136061309,1,-1.33301048863067,-5,1,,-7,-11,7,0
-6.962749662509573,0,-0.17259686345388126,-10,0,0.0,-9,-18,8,1
-7.518532345682617,0,-0.19450985750263072,-12,0,0.0,-7,-19,4,0
5.0,1,6.614583602621867,0,0,0.0,7,6,7,0
-7.8164702466166105,1,0.06676252561198304,-11,1,0.0,-10,-20,5,1
0.335547664491755,0,4.964581250982117,5,1,0.0,-3,3,8,1
-7.239085451662621,0,0.11539479131962604,-13,0,0.0,-11,-23,7,0
-7.508910115838423,0,-0.215767464434248,-6,0,,-6,-11,9,1
-0.47260869540942707,1,0.11819227096800757,1,1,19.0,2,4,10,0
0.7336831347710027,0,-1.2803534968128072,2,0,2.0,0,1,10,0
6.0,0,4.952225338433629,1,1,0.0,5,5,9,0
-5.837063455939752,0,-1.5847205174504317,-7,0,,-5,-11,10,0
1.1372223242475288,0,2.059871068574024,-4,0,0.0,2,-3,5,1
6.0,1,6.582497591654197,8,1,0.0,4,13,8,1
-7.5357386593332265,1,4.262585862266156,-11,0,,-6,-17,7,0
-6.930815865944463,0,3.764933376334713,-5,1,,-7,-12,7,1
0.21779260818461463,0,-1.5406621386314092,5,0,3.0,-1,5,10,0
6.0,0,6.625396200137762,2,1,0.0,8,10,9,0
5.0,0,6.8560127578444,4,1,0.0,7,11,8,1
-1.15907754802613,1,-3.1961329028988685,-4,1,0.0,-1,-4,4,1
-7.9530132791220565,0,0.8749935395922819,-8,0,0.0,-11,-18,7,0
-7.894286244348249,0,-0.03684725881884621,-6,1,1.0,-9,-16,8,0
1.5078807504365628,0,-2.546100528804095,-5,0,0.0,3,-3,10,1
5.0,0,7.931311934001775,6,0,0.0,7,14,9,0
5.0,1,8.008653384650014,10,0,0.0,6,15,10,1
5.0,0,4.825207948926463,9,0,0.0,3,11,8,1
1.2881718134573308,1,0.923141586551814,4,1,32.0,-3,2,12,1
5.0,0,7.3564612227453114,6,0,0.0,6,12,8,1
-4.287596284791722,1,-3.707348585516396,-8,1,,-11,-18,9,0
5.0,0,6.491025658550629,10,0,,3,13,11,1
-1.6993464065111257,0,-2.084394325104182,2,0,0.0,-1,1,7,0
5.0,0,5.8053551637789464,3,0,0.0,7,9,6,0
-6.564462093979656,1,-0.8504104073906751,-8,1,0.0,-5,-14,9,1
5.0,1,5.296340195465213,8,1,,5,14,6,1
-0.7185087521875184,1,-3.797595273733899,-2,0,0.0,-3,-4,5,1
5.0,1,5.8357665564141765,8,0,0.0,2,11,11,1
0.3796091987493898,0,3.5223852021639788,-1,0,,2,0,5,1
-0.718032334844759,1,2.028026228664024,-3,0,0.0,0,-4,6,1
0.010874671644608343,0,2.0130034763473126,5,0,,1,7,5,0
-0.27558749038764563,0,3.9358864751053275,-1,1,0.0,2,1,6,1
6.0,1,5.926406429632387,9,1,0.0,3,13,6,1
5.0,1,4.82610483200499,3,1,0.0,4,7,7,0
-7.238469403415026,1,-0.5862569457624724,-13,1,0.0,-6,-20,14,0
-0.04850079710061827,0,-2.4609822624182893,0,0,0.0,-2,-3,6,0
6.0,0,7.317835570518128,8,1,0.0,4,12,8,1
-6.045082057562592,1,-0.33080361539894376,-3,1,,-6,-10,8,0
-7.992813464850516,1,1.1415219116319184,-8,0,,-5,-13,11,0
-7.079019739672505,0,3.6550928043793007,-12,0,0.0,-6,-18,5,1
5.0,0,5.8517467646651316,3,0,0.0,2,5,9,0
1.609910052273534,0,1.1130079668745454,-5,0,,-3,-8,10,1
5.0,0,5.63687318613388,5,0,0.0,5,9,10,0
6.0,1,6.335812368601281,4,1,,3,8,8,0
-0.4691511663909572,1,3.2212323839592707,-4,1,0.0,-2,-5,10,1
6.0,0,6.289507305864609,2,1,,7,9,12,1
5.0,1,5.538284510392319,8,1,0.0,5,14,10,1
-6.511441077172362,0,-1.4668614902821817,-9,0,1.0,-7,-16,7,0
5.0,1,5.037834583686058,10,1,0.0,4,14,6,1
6.0,1,6.629282795110346,10,1,0.0,6,16,7,1
-0.6135351451715676,1,-0.019225061064876467,1,0,25.0,1,1,11,1
-3.2609202329648035,0,-4.738376554601189,-13,0,,-6,-18,7,0
5.0,0,6.131356635030623,1,1,0.0,4,5,2,0
5.0,1,6.454983679980568,6,0,0.0,7,14,6,1
-7.878105301935824,1,2.9667947338828835,-8,0,0.0,-6,-15,7,0
6.0,0,5.101760616325784,5,1,0.0,8,12,4,0
-0.5292111029233519,0,1.4319849075605466,5,1,8.0,-1,5,5,1
-5.942656277786941,0,-1.5875636642635236,-8,1,,-10,-17,5,1
-1.021169124540354,1,-2.0677370546993066,-5,1,0.0,-1,-6,6,1
6.0,1,6.888702531243898,1,0,0.0,7,9,5,1
5.0,0,5.706105915215163,6,0,0.0,4,11,9,1
5.0,1,7.2566323685157474,3,1,0.0,5,8,10,0
-7.997445964591188,0,6.280502764243409,-5,0,0.0,-10,-14,9,0
-7.069864615954396,1,-0.894905213335516,-10,0,0.0,-10,-21,10,0
5.0,0,5.6120112026901845,1,0,0.0,6,8,9,0
-7.969763338870656,1,0.5283599181195164,-3,1,1.0,-11,-15,6,1
-7.944839658977417,1,1.5505450749868883,-8,0,0.0,-8,-15,7,1
-7.220058173202957,1,-0.7002586339527008,-11,0,0.0,-5,-15,7,0
-6.285357660770005,0,-1.5781403086937988,-3,1,0.0,-7,-11,8,0
-7.50834308756904,1,1.732166898959087,-10,1,0.0,-9,-18,6,1
-4.952740927099406,0,-3.047258472284332,-7,0,0.0,-6,-14,5,0
-0.29938052300543166,1,-0.9207708951503448,4,1,9.0,2,6,7,0
6.0,1,5.408112792962084,9,1,,7,17,7,1
-7.440004429881819,1,-0.4702762840807049,-6,1,0.0,-11,-17,6,1
0.3297139557321965,1,-1.865562728517003,2,1,0.0,3,4,10,0
-0.6869560592781944,0,-1.6131259395599262,4,1,0.0,2,6,10,0
5.0,0,5.761624172852718,6,0,,6,11,12,1
5.0,0,7.788688746970566,0,1,0.0,4,3,5,0
0.24304117511323475,1,1.441372666579217,-2,1,7.0,0,-3,8,1
1.7832978292960164,1,1.9650782924840366,-5,1,2.0,3,-1,9,1
6.0,1,5.579148126296324,5,1,0.0,6,10,7,0
-0.0747747391126762,0,-0.7085037564674006,5,1,,3,8,10,0
5.0,0,7.412482740670559,8,0,0.0,3,10,10,1
6.0,1,4.824093880649989,10,0,0.0,3,14,7,1
2.1048844470081307,1,-1.0273588742107602,1,1,17.0,3,4,5,0
-6.983980136374658,0,0.053228950248580986,-13,0,0.0,-11,-23,8,1
-0.47493933839676483,1,-7.478294458701524,-10,1,0.0,-10,-19,7,0
-7.870443701027916,1,2.6216493192839634,-10,1,0.0,-9,-20,6,1
-7.049345814112963,1,-0.929693913009733,-7,1,0.0,-7,-13,6,0
-7.973711901369785,1,0.0998167201796214,-3,1,0.0,-9,-12,6,1
-7.073418712525693,1,-0.30679318846861925,-13,1,0.0,-6,-20,8,0
1.1382294052123547,1,-0.6059024860464144,2,0,27.0,-2,0,7,1
-0.6201430668616758,1,1.0231539744426643,0,0,13.0,2,2,7,0
1.3510098856864907,1,-7.5528121650774,-6,0,0.0,-7,-13,11,0
-7.991045892033849,1,0.37749601025152035,-13,0,,-7,-19,6,0
5.0,1,6.083013029784974,3,0,0.0,5,8,11,1
-7.972551918731139,1,0.33074150542826164,-7,1,0.0,-6,-13,5,0
-0.10312467118035702,1,0.3055022944508585,5,1,,2,7,9,0
-0.3674364124958481,1,1.7609150932135158,1,0,1.0,3,3,7,1
-5.444436389458403,0,-1.4383246769908196,-3,1,,-11,-15,10,1
-7.329467732459206,0,6.070670044124575,-5,0,0.0,-7,-13,9,0
5.0,0,4.4159059342086024,9,1,,5,15,7,1
0.32168515109346024,1,2.001070007772181,-1,0,2.0,-1,-1,5,1
6.0,1,6.807326399885428,7,0,0.0,6,14,3,1
6.0,0,7.298986551772597,3,0,,2,5,5,0
5.0,1,6.161769282030831,1,1,0.0,4,6,4,0
0.4270545881842285,0,-7.54828159010131,-11,0,0.0,-11,-23,8,0
0.0008550355586605987,0,5.237302399516388,5,0,0.0,-2,4,9,0
-1.0754171421555103,0,1.8466629361249325,3,0,0.0,-3,-1,10,1
6.0,0,5.508014763505959,3,0,0.0,3,7,8,0
-1.1699516628935083,0,0.5697964568757068,2,0,11.0,-1,1,9,1
-7.939999351958157,1,0.09652643220237334,-11,0,1.0,-9,-21,8,0
6.0,0,8.221235346791712,4,1,0.0,8,11,4,1
-7.214065726615632,1,0.6119635098221741,-8,1,,-6,-13,7,0
-7.337260105738518,1,0.22898221663806329,-13,1,,-7,-19,11,1
6.0,1,7.405113453802785,10,0,,6,15,7,1
-6.630731176225177,0,-1.3053948659975116,-3,0,1.0,-7,-10,6,0
-0.29282114250919195,1,0.659591437874852,0,0,12.0,-1,-2,9,1
0.5358387941392835,1,1.0073386453432598,-4,0,,-3,-8,9,1
-7.927130828591953,1,0.1782785013586068,-3,1,1.0,-10,-12,6,1
-7.713545258973561,1,3.4091225742866413,-4,0,,-6,-9,4,1
-7.968231415450763,1,1.212980908224516,-7,1,0.0,-11,-19,7,1
-7.820365209802257,1,0.012418499242393466,-6,1,0.0,-10,-17,9,1
-7.9990054055296875,1,0.69095910777013,-3,1,,-11,-15,9,1
-7.335639770216982,0,1.5545043426811151,-3,0,,-8,-12,11,0
0.48641680300973783,1,0.8437119024554522,-5,0,12.0,3,-2,8,1
5.0,1,5.582967934199692,5,0,0.0,2,8,2,0
5.0,0,5.61905712953612,5,1,0.0,4,9,8,0
-5.118331624295681,0,-1.2059715064010526,-8,0,0.0,-7,-15,8,0
6.0,1,7.24863750151611,10,1,0.0,5,14,9,0
-7.410523267650677,0,1.2449171567821082,-9,0,0.0,-10,-20,9,1
-1.5654989032811228,0,0.846624912639584,4,0,8.0,-1,4,7,0
5.0,0,5.607304580155122,7,0,0.0,8,15,10,1
0.8621315542073072,1,4.549981735844416,1,0,0.0,0,2,9,1
-7.924164362200962,0,0.10865623151897275,-7,1,1.0,-5,-12,3,0
6.0,1,5.1758701074541875,2,1,0.0,6,7,4,0
-7.9984900095913805,1,0.01933698017962815,-3,1,1.0,-8,-10,8,1
-7.584735616268761,0,-0.41465352521219323,-4,0,0.0,-5,-10,7,0
-6.106467248822395,0,-0.7248839831016971,-9,0,0.0,-10,-19,9,1
5.0,1,5.137713324235496,8,1,,2,11,11,1
-0.06906946048487209,1,-0.5995441474184479,5,1,14.0,3,8,8,1
5.0,1,5.834936332330075,5,1,0.0,6,11,5,0
0.43244436189670893,0,-0.7396348701087715,0,0,10.0,0,0,4,0
0.2987113811810815,0,2.0405294785220027,-2,1,0.0,1,-1,9,1
5.0,0,5.472621670586313,3,0,0.0,6,8,6,0
1.4876696461709589,1,2.774951714948686,-2,1,0.0,-1,-4,9,0
6.0,1,6.290316854691937,3,1,,7,9,6,1
6.0,0,5.603250990168038,2,0,0.0,3,6,7,0
-7.8380277220227335,1,0.30900562776572293,-6,1,0.0,-11,-17,6,1
-7.924090640929044,0,-0.06746598702674866,-13,0,,-5,-18,6,0
-7.730746832064858,0,-0.05083210169691643,-13,1,1.0,-6,-19,6,0
5.0,0,7.136456457426608,8,1,0.0,2,11,12,0
-7.999937013584784,0,0.15243335475334607,-11,1,0.0,-6,-16,7,0
6.0,1,4.87838356158729,3,0,0.0,6,8,7,1
5.0,1,5.419190364620743,2,1,0.0,2,3,8,0
0.9984670274090774,1,0.4253322006052509,-2,1,36.0,-2,-4,7,1
0.5494234050817934,0,-2.1340112595220897,3,1,1.0,3,6,5,0
-0.6147594553521492,1,0.24906573383976624,-1,1,17.0,3,1,6,1
1.1827312079884145,1,-0.26142239753001245,3,1,45.0,1,4,11,1
-7.9593184722579045,0,2.930051053430927,-4,1,0.0,-6,-10,8,1
1.6806038464456576,1,0.9004712929569889,5,1,58.0,-3,3,8,1
5.0,0,7.5669127419559254,1,0,0.0,4,6,9,0
-7.866062955202695,0,-0.13336003107362426,-11,0,0.0,-6,-18,13,0
-6.489481463281748,1,-0.4049828667153186,-9,1,,-11,-19,5,1
-0.3694057794268675,1,1.3363671560462553,-2,1,,2,1,10,1
-7.7059627130188595,1,0.49684077949229444,-7,1,0.0,-10,-17,7,1
-0.11139136437007018,0,0.30994184652203716,5,1,32.0,-3,3,7,1
-7.811953748133564,0,-0.18803852399546805,-4,1,0.0,-11,-14,8,1
-7.601304788239755,1,-0.1503616876089504,-9,0,0.0,-10,-19,8,0
-7.866289249889975,1,0.4305665170725721,-7,1,0.0,-5,-12,6,0
6.0,1,6.362927196704901,3,1,0.0,3,5,6,0
6.0,0,5.055517647020506,7,1,0.0,8,16,11,1
6.0,1,5.874746094759505,1,1,0.0,6,6,13,0
-0.4861264246410506,0,-1.2474090140671525,0,1,1.0,3,4,13,1
-2.038332161535936,1,2.85903213780761,2,1,,-1,2,6,1
-5.077951211570348,0,-1.455713186223262,-6,0,0.0,-7,-14,8,0
-5.336279905387618,1,-0.8840319958830563,-10,1,0.0,-5,-14,8,0
-7.617932477652685,0,-0.3818655338604282,-6,0,0.0,-10,-16,7,1
-7.968468974660204,1,0.02471602032716813,-13,1,0.0,-8,-20,8,0
0.2606416872273129,0,-1.1574276123217189,5,1,2.0,2,6,9,0
-7.527575885690372,1,0.12912950533604395,-7,0,0.0,-8,-15,10,0
5.0,1,6.151809220813526,8,1,0.0,5,12,7,1
0.42838720883733117,1,-0.764974837065957,-4,0,3.0,1,-3,7,1
-0.8627118840610227,1,-1.8568979213026957,-2,1,1.0,-3,-4,5,1
-6.075632608913743,0,-1.3067998134487562,-13,0,0.0,-5,-17,6,0
-6.899892739041771,1,-0.7422137330217264,-13,1,0.0,-6,-20,11,0
6.0,1,5.308649192018054,3,1,0.0,3,5,6,0
5.0,1,5.036633873245694,5,0,,2,6,7,0
-7.999649189205459,0,0.018442178401193665,-11,0,1.0,-9,-20,12,1
-7.679696873419372,1,0.28765970307487354,-5,1,0.0,-9,-14,8,1
6.0,1,6.5699475094711834,7,0,,8,15,4,1
-5.115621691704555,0,-1.5808753620477356,-8,1,0.0,-5,-12,5,0
0.10479974990929827,1,0.3895654139651272,1,1,,-3,-3,9,1
